LMM GLMM GEE
0 -0.78907634420769 0
0 -1.18958357003237 0
0 -0.708032955041575 0
0 -0.643758172129536 0
0 -0.833173965439226 0
0 -0.468792014374208 0
0 -0.917202023809229 0
0 -0.441849288233933 0
0 -0.409847065407348 0
0 -0.560110257960211 0
0 -0.913139039434217 0
0 -0.612485740303029 0
0 -1.07243920176954 0
0 -0.878456942951227 0
0 -0.783080144527241 0
0 -0.577578389390798 0
0 -0.529942776576835 0
0 -0.854667853050151 0
0 -0.981158788953673 0
0 -0.618514707370587 0
0 -0.199744825197459 0
0 -0.414076500910994 0
0 -0.57462907353735 0
0 -0.432529530276691 0
0 -0.720276115246821 0
0 -0.634152684258681 0
0 -0.826902144656047 0
0 -0.702953933969064 0
0 -0.801279109786715 0
0 -0.68189946852179 0
0 -0.691869503979366 0
0 -0.952193284528112 0
0 -0.607480848343506 0
0 -0.531837993655903 0
0 -0.737033925183504 0
0 -0.360424040938828 0
0 -0.826841789137765 0
0 -0.701357000188048 0
0 -0.636347889207717 0
0 -0.708168544725165 0
0 -0.617378641811948 0
0 -0.630706088578663 0
0 -0.667913638794743 0
0 -0.836043524469922 0
0 -0.911387711856936 0
0 -0.498315999236521 0
0 -0.699348119265899 0
0 -0.573883030448347 0
0 -0.679395181273538 0
0 -0.554003404963489 0
0 -0.735721338705283 0
0 -0.73178471526786 0
0 -0.826927406782431 0
0 -0.528600179073103 0
0 -0.360005618718474 0
0 -0.691406899386598 0
0 -0.693287893850034 0
0 -0.405138754466122 0
0 -0.546401410030516 0
0 -0.853570566017898 0
0 -0.520482893978766 0
0 -0.851495962176614 0
0 -0.659564149262424 0
0 -0.927433482845779 0
0 -0.939589769464159 0
0 -0.626695112950552 0
0 -0.939294141370471 0
0 -1.00904650845834 0
0 -0.613630095502488 0
0 -0.440153662929334 0
0 -0.377112699886947 0
0 -0.857150435971912 0
0 -0.99824215144753 0
0 -0.604937924210155 0
0 -0.711775094156755 0
0 -0.877770614265709 0
0 -0.133411667328455 0
0 -0.690163608412637 0
0 -0.599979736294243 0
0 -0.983815950121756 0
0 -0.638841802013051 0
0 -0.619059529749027 0
0 -0.873799752354662 0
0 -0.911932771604969 0
0 -0.890704227606199 0
0 -1.0977663232432 0
0 -0.89952069408867 0
0 -0.702769612233889 0
0 -0.740436317887892 0
0 -0.94788396050814 0
0 -1.02500716333835 0
0 -0.825062120109447 0
0 -0.584897945939157 0
0 -0.628046542112275 0
0 -0.481443759415342 0
0 -0.761746338533542 0
0 -0.834596540158004 0
0 -0.903803340880295 0
0 -1.00012059777406 0
0 -0.597263350611231 0
