LMM GLMM GEE
-0.0388689628098337 -0.0315655012895893 0
-0.0303317004259537 -0.026381375332626 0
-0.0238979631923267 -0.0268491115560826 0
-0.0189716341981615 -0.0254348416287041 0
-0.0378528359381902 -0.0272168720064829 0
-0.00730819885768238 -0.018739511706205 0
-0.0319485599730116 -0.0328268977787575 0
-0.0155408541780377 -0.0172290053457967 0
-0.00540501810608641 -0.0159177644013571 0
-0.0197248777620977 -0.0232489954689845 0
-0.030636549730837 -0.0223101165470206 0
-0.0228220934646626 -0.0232894201122313 0
-0.0286415159407203 -0.0345722434742922 0
-0.0269515520548481 -0.0289868925775675 0
-0.0239473009918845 -0.0197357986975202 0
-0.0168833042412462 -0.0215286285446483 0
-0.0272539825261823 -0.0222025967862435 0
-0.0224761940798183 -0.0280605559282837 0
-0.0273128817993632 -0.0363778588603381 0
-0.0227142213935317 -0.0223182209964344 0
-0.0211400617953127 -0.0131024420748443 0
-0.0309036385466691 -0.0188929960650999 0
-0.0106073477235445 -0.0208119606888795 0
-0.0155586101839865 -0.0208304951003696 0
-0.0199161830133591 -0.027451446637968 0
-0.0135541298855722 -0.0216100560074081 0
-0.00962167715441634 -0.0243899828530325 0
-0.0236955294218506 -0.023969679750592 0
-0.0336936304899869 -0.0362066351961087 0
-0.0325386823982885 -0.0259583965648449 0
-0.0285082864387692 -0.0270975858372635 0
-0.0179421287645278 -0.0300880313170443 0
-0.0177442223088899 -0.0244176269428 0
-0.0204005463022358 -0.0218348645973781 0
-0.0149674555337221 -0.0332362751428144 0
-0.0100665374379473 -0.0150873130168961 0
-0.00750302550618635 -0.0204595269175208 0
0.000707107909168989 -0.0230119371816466 0
-0.0358641694529869 -0.0247611818008455 0
-0.0300725645294384 -0.0283375448985172 0
-0.01870481354086 -0.0265829143356745 0
-0.0242411955788377 -0.027800457942668 0
-0.028022325896092 -0.0282066580882265 0
-0.0452226663265828 -0.0269882281944718 0
-0.028100468895434 -0.03098077922027 0
-0.0121423342749852 -0.0226863773279699 0
-0.0203679293503075 -0.0245424560988407 0
-0.0140310724763251 -0.013990861051276 0
-0.015376267624526 -0.0207493724931074 0
-0.0164066886044804 -0.0156076052410019 0
-0.0180485366372633 -0.0272552800122376 0
-0.0209155679797624 -0.028906729221744 0
-0.000747865173815221 -0.0278111228658199 0
-0.0123860268589678 -0.0208671537991791 0
-0.00162221304209426 -0.0173629557248007 0
-0.0304524114720468 -0.0338297942126946 0
-0.0154819182679819 -0.0223968622064289 0
-0.0141416189765703 -0.0183458934873987 0
-0.0174868876008883 -0.0180162540949208 0
-0.0278968924174686 -0.0237471519598605 0
-0.0226965353182988 -0.0232088950327359 0
-0.0235762277754721 -0.022216597256665 0
-0.0278360383094193 -0.0197834162518184 0
-0.036135847520357 -0.0306851582336628 0
-0.0054464247900354 -0.0310436284607092 0
-0.00828995122528886 -0.0213445622922782 0
-0.049232272575574 -0.0250373494457914 0
-0.025301829904621 -0.0368686483512932 0
-0.0193227022319575 -0.0215600086046093 0
-0.0165673302557918 -0.0236068916993079 0
0.00434385931305523 -0.0208539000666966 0
-0.0498764592426378 -0.0262031021885024 0
-0.0336928228166686 -0.0298096890794547 0
0.000423769191706378 -0.0241798749564871 0
-0.0160114970098661 -0.0264300352324799 0
-0.0290603448016885 -0.0306334506822774 0
-0.01325527595199 -0.00910676945505945 0
-0.0270630077080165 -0.0226388181377013 0
-0.0170197102335176 -0.0229524744003589 0
-0.0206198363587077 -0.0316662273350927 0
-0.010886909389825 -0.0296635073680439 0
-0.0209971145429097 -0.0195623489111053 0
-0.0455594854819779 -0.0302825782379868 0
-0.0375191288981718 -0.0226038329924578 0
-0.0160942325495062 -0.0285940258133011 0
-0.0392294854849679 -0.0405235350495709 0
-0.03264159536969 -0.028329734492514 0
-0.0252171501848469 -0.0278012024067969 0
-0.0169965879701913 -0.0265304911610669 0
-0.0363302420004548 -0.0290878301364716 0
-0.0255760911973118 -0.0339954550073318 0
-0.0249273866977634 -0.0293463259214407 0
-0.00885773305516278 -0.0239454917480779 0
-0.0192112756166923 -0.0231133462735598 0
-0.00649253349413534 -0.0194754762978467 0
-0.0455987102283816 -0.023288885755279 0
-0.041154730447108 -0.0319572563007325 0
-0.043642114179848 -0.0338400988967035 0
-0.03560080271787 -0.0319631255417894 0
-0.0282727819243147 -0.021099316506282 0
